video_id,user_id,publishedAt,comment_text,likeCount
XC9c-yTpz9A,UCPPulM9584hOSdmb9CqgCMQ,2024-11-04T10:17:13Z,Land of clouds❤❤❤ meghalaya❤❤❤,4
XC9c-yTpz9A,UCNAXbSLt-Qj4Js74V5ngCMA,2024-10-31T15:10:45Z,so beautiful waterfall. wonderful place,1
XC9c-yTpz9A,UC_kEje7TmrLv9UyEDmW11Dw,2024-10-31T05:39:37Z,Love from mehgalye,0
XC9c-yTpz9A,UCHZM1gO1zI-J9QJ4gETC4iQ,2024-10-27T15:36:29Z,So beautiful,0
XC9c-yTpz9A,UCWJDDhVW09O2glN61xq1CkQ,2024-10-27T07:34:22Z,Thank you for tarif for our state and thanks for supporting❤❤,0
XC9c-yTpz9A,UCPabMm2nDzU9wnOpEuzarpQ,2024-10-17T02:42:08Z,Meghalaya is heaven on earth. You have to see it once in your lifetime. We are blessed to have such a destination in northeast 💕💕🩷🩷,28
XC9c-yTpz9A,UCpcjcRnAe8I8T4uzhvlcCew,2024-10-15T06:35:19Z,I think... Travel many many places,0
XC9c-yTpz9A,UCokMCQdOzydATwZU2oFl9bg,2024-10-09T18:37:14Z,"But still some people still asking where is Meghalaya, Manipur etc ooh Assam ke pass Assam mai hai kya seriously 😂",0
XC9c-yTpz9A,UCIgivAfiKs5W5jVb47KF7eQ,2024-10-03T03:17:51Z,"Meghalaya = Abode of clouds, is really a 
place for tranquility 😌 The name Meghalaya was given by the national professor, linguist Dr. Suniti Kumar Chattopaadhyaay 👌",0
XC9c-yTpz9A,UCtE41p8tiHH0Lc4guBRqCYA,2024-10-01T08:41:55Z,Wow so beautiful 😊😊😊,1
XC9c-yTpz9A,UC0hqP8SEN7nb9WlRw70ZWBA,2024-09-20T10:20:47Z,Our place  in India  sevensister  beautiful nature,0
XC9c-yTpz9A,UCHFog_pqQT_niYwFaLOSwWA,2024-09-14T07:43:03Z,U r indeed blessed to live life at heavenly places❤,1
XC9c-yTpz9A,UCC-Y4LZjc-wsBrm4WneKR-Q,2024-09-12T14:06:50Z,Here people are racist as fuck in meghalaya,0
XC9c-yTpz9A,UCnfFd_VwaWu8spfjZX8rHBg,2024-09-12T02:13:41Z,Love you brother ❤❤❤❤,0
XC9c-yTpz9A,UCD1kGmNU41nta8CqxSbUgyw,2024-09-10T10:10:18Z,"India is so beautiful ❤️ 
It is a whole world ❤️ ❤️",0
XC9c-yTpz9A,UCmLb_3M_yCSrCbKY9CnX99A,2024-09-01T14:45:32Z,"I love nature nd greenery very much nd it's my dream to travel places like these , whenever I see videos I just felt like crying 😭, and even I started crying",9
XC9c-yTpz9A,UCeIK4UIPcIK7G0_Breg0AQg,2024-09-01T07:54:17Z,"Once you get a job in life, after that you have to take care of all these things 💗🌸🙌",0
XC9c-yTpz9A,UCn6ALS5Il7zhU5-JoEfm2cw,2024-08-26T12:15:51Z,I request to every citizen please don't go meghalaya wahan bhoot rehte hein 😢😢.,1
XC9c-yTpz9A,UCpCxlLuuu18MUlLMTMTBUIA,2024-08-24T10:10:28Z,Which drone u are using bro,0
XC9c-yTpz9A,UC3IV2fFWYIBCKhCYCFpwOag,2024-08-18T18:46:14Z,Your voice is so sweet and peaceful,1
XC9c-yTpz9A,UCo60VNoZAvXzl2nMbzwX6hw,2024-08-18T04:26:52Z,Megha is my class teacher name 😂❤,0
XC9c-yTpz9A,UCDsdOIbaR3Zuf-yvmFaJVtQ,2024-08-17T16:25:15Z,Is your own voise ?,0
XC9c-yTpz9A,UChDH_E7nLCnujWBNm3cPmIQ,2024-08-14T09:38:18Z,please upload more 🥰,0
XC9c-yTpz9A,UCX2q5kzvbPr8pLq8J50JGfg,2024-08-11T12:47:31Z,New video please,0
XC9c-yTpz9A,UCI4ADi9lWxuSaswes6H-XjA,2024-08-07T18:02:04Z,Kuch aisa hi Channel main dhund rahi thi finally vo ab mil gaya thanks bro 😇🙏,1
XC9c-yTpz9A,UCO6p00Qv_tXt3xxs92p7ESA,2024-08-07T07:43:15Z,Such a beautiful place ❤😊I'm coming,0
XC9c-yTpz9A,UCCe5axc_MyLmx-IHUg9-zzA,2024-08-06T07:41:39Z,the best part of Meghalaya is that this location are not in just sone part of it .but every area is insanely beautiful 😍,47
XC9c-yTpz9A,UCAtPZ70lyuX6v0TCfmqZrfw,2024-08-06T07:16:43Z,Incredible India ❤,0
XC9c-yTpz9A,UCc-HbmKVRYg30y6wxbXxAwQ,2024-08-06T05:56:53Z,Very calming,0
XC9c-yTpz9A,UC12yWKD3ybNeqHsiXZDRoUg,2024-08-05T14:56:57Z,Sir I love your video I am from Himachal Pradesh ⛰️🌲😍 I love mountains kash mere pass bhi itne paise hote Mein  hr mountains wali jagah ko explore kar Pati,0
XC9c-yTpz9A,UCGC_IVN_dFMhNo1darz3FCg,2024-08-05T02:44:33Z,Nature friendly state Meghalaya,39
XC9c-yTpz9A,UCJ3pPWmnL6kxfxvWnp3eCOQ,2024-08-04T16:09:52Z,"Perfect video with a perfect voice ❤
I have seen this video more than 1000 times.. even after going 2 times in Meghalaya 😊",1
XC9c-yTpz9A,UCwYi2jhtR3jdfCU0EUbOcNA,2024-08-04T03:46:00Z,Nature's power 😊,0
XC9c-yTpz9A,UCYlkv-sIsERQEYsG8YS0hzw,2024-08-03T14:40:23Z,Your voice is so lovely ❤............,0
XC9c-yTpz9A,UCMTBJ_BORduO6bs8gxIsMxw,2024-08-03T07:25:20Z,"Hii kanishka bhaii ek question tha 
Aap to travelling video dalte ho iss channel pe to apne yt me kaunsi category choose kisi h 1) people & blog    or       2) travel & events",0
XC9c-yTpz9A,UCUleLxKOcYhAi6wVvb2qulw,2024-08-03T05:10:48Z,Wow beautiful nature ❤❤❤❤❤,1
XC9c-yTpz9A,UCjsN6OV3Urf2pAaJVy4BUCg,2024-08-02T23:18:07Z,Melodies voice with a golden heart.,157
XC9c-yTpz9A,UCHqTrkN82U0A2lldmvfnOIA,2024-08-02T18:01:21Z,Meghalya is beautiful and people are amazing n friendly tr ❤ Love from Panipat,2
XC9c-yTpz9A,UCHG0Af5Rsl_ntoLHgpPlH9g,2024-08-02T04:41:49Z,Bhaiya jldi vedio post kro therapist ho app meri jb bhi downfall ata h mujhe m app ki vedio dekhti hu,0
XC9c-yTpz9A,UCI20e2R5yfP0K7WWFZ_3BRw,2024-08-02T04:09:12Z,But people are not good.  harrasment tourist in present time usa avoid meghalaya bcoz their behaviour 👍very dengerous their people.,0
XC9c-yTpz9A,UCKVUVBYA1_MutvUKpCM16iA,2024-08-02T03:42:27Z,"How beautiful is it!!
Wow
Amazing ❤❤❤",3
XC9c-yTpz9A,UC6NawyUUeByRuVFT49VnObA,2024-08-02T03:40:05Z,Awesome place,0
XC9c-yTpz9A,UCWYXH-w2aYV47ElvVkMdxPw,2024-08-01T17:41:39Z,The way you expression is veery best❤,0
XC9c-yTpz9A,UCZuLWgPak_gtMjfCP5BUJLg,2024-08-01T14:25:48Z,Wow 😲 so beautiful place 😍,1
XC9c-yTpz9A,UCCuLuAV85MEv4Qqc1Xyz3Aw,2024-08-01T13:10:40Z,Who can visit meghalaya by watching your channel it makes me happy thanks for this beautiful video sir 💐🙋🏻,2
XC9c-yTpz9A,UCiXx-yozoC6KnEqPNmbb4Jg,2024-08-01T09:35:13Z,Your voice is so so so beautiful✨,1
XC9c-yTpz9A,UCyn8jQCgAITifeHoZuxK-Hg,2024-08-01T08:29:50Z,Your voice is so soothing,0
XC9c-yTpz9A,UCX0nzSXqkrNJq1ko4CX9Caw,2024-08-01T08:25:11Z,Voice with amazing video really heart touching...,1
XC9c-yTpz9A,UCQhfWeui9kBscNskJknOGDQ,2024-08-01T08:18:49Z,Nature❤️,0
XC9c-yTpz9A,UCPA2V9xMJLsu1VGIWzjGGJA,2024-08-01T07:18:53Z,"Nice place ❤
Next upload bhaiya..",0
XC9c-yTpz9A,UCaiXMRG4YWXmAUyjRZKfjBQ,2024-08-01T06:51:47Z,"Love your voice 🤗 love  your vlogs 
your vlogs are just amazing 👌 keep  showing us the beauty of our Incredible India.",1
XC9c-yTpz9A,UCAUamGK7STJkwbVrUvY7kwA,2024-08-01T06:14:53Z,Man deserves to be the brand ambassador for Meghalaya State Tourism!,0
XC9c-yTpz9A,UCOdWvOc5_N47-eCumZR_l9Q,2024-08-01T05:57:52Z,Wow bhaiya.... Thats call real travel vlog❤❤,0
XC9c-yTpz9A,UCOyE2r1wo4p4QySqvjR-xEQ,2024-08-01T04:48:12Z,bro upload new video in youtube❤😊,0
XC9c-yTpz9A,UCZ5Is9EnkGCA4SmFo4FQ6mQ,2024-08-01T04:12:40Z,This place is very beautiful. But your voice in the background makes it even more beautiful.❤,0
XC9c-yTpz9A,UC4CGYmMkXXgezfQxAS0WsBg,2024-08-01T03:22:00Z,You know what makes this place more scenic.. its your cinematography and narration😊.. keep doing doing work bro,1
XC9c-yTpz9A,UCjSKl2vEEpCYXQlGo3zNC-g,2024-08-01T02:32:41Z,Thank you sir to visit our state meghalaya 😊😊,0
XC9c-yTpz9A,UCJkKBfRFex3bx9MJ2Yz9UlQ,2024-08-01T02:24:06Z,Friends … Kanishk Gupta is son of nature … he makes wonderful visuals of Mother Earth … he is best … wow,0
XC9c-yTpz9A,UCQtb02OUETSIO4ae7BuPW_g,2024-08-01T01:22:39Z,Mawsynram is love❤,0
XC9c-yTpz9A,UC0KAfGG5vSNgRs95LKpOOKA,2024-08-01T00:03:05Z,Meghalaya is very nice place and beautiful place and beautiful area and beautiful earth and beautiful nature,7
XC9c-yTpz9A,UChCkLfxumHsl9tOsjQJb76w,2024-07-31T21:58:21Z,I really love India from Pakistan.  I wish Sub -continent would have never seprated so i could have visit all these heavenly places,9
XC9c-yTpz9A,UCTYjjnQ6VZeMS1npBqgXakw,2024-07-31T21:51:50Z,Love from Pakistan Hindu 🇵🇰         💙,0
XC9c-yTpz9A,UCIkbeZgd1rZEhaPGsNYgyqA,2024-07-31T17:40:34Z,Ur voice makes it more #khoobsurat 😊,0
XC9c-yTpz9A,UCTrLcD4vjkrMo7kiCF9n6eA,2024-07-31T17:22:14Z,Bro where you stay at night in these Remote area 😊 please share . I am also planning to start my journey,0
XC9c-yTpz9A,UCOz3rCKVhb5x2OKMkq3EImw,2024-07-31T16:47:07Z,Beautiful nature and lovely voice ❤,4
XC9c-yTpz9A,UCPSO3vUkbAwUG5X9iRBEzWA,2024-07-31T16:20:28Z,Meghalaya is so natural friendly state ❤,0
XC9c-yTpz9A,UC0VeerhzxiuPsOVQqVFT6yg,2024-07-31T16:08:49Z,"Bhai, ur videos are such a therapy brohh..
Keep nurturing..and ..upload more and more videos..❤🎉",2
WwM11PNX94M,UC_R5hnF4SNQSautx88wID5g,2025-03-20T21:14:06Z,"I like your style! I actually posted a similar video recently.
Your friend from IRAN ❤️🤍💚",2
WwM11PNX94M,UCJ_wxvhiaiyswUxt3qDTKTg,2025-03-18T09:16:03Z,What a beautiful place! I love exploring the world too. Thanks for sharing this amazing video! 🌍✨,4
WwM11PNX94M,UC0t66arjkKnhVBVyY3wsnFg,2025-03-18T03:53:18Z,Why this video have facts about Myanmar 🤔🤔,2
WwM11PNX94M,UCMRqXPS8vEXbdWUFzmwJErQ,2025-03-16T09:00:59Z,"Fiji Island is so unique  in the Pacific. Fiji has Fijians(natives),Indians ,Rotuman,Chinese,European,Rabi(Kiribati),Tuvaluan, and other Pacific islands living in this beautiful paradise.",7
WwM11PNX94M,UCMRqXPS8vEXbdWUFzmwJErQ,2025-03-16T08:53:15Z,"The beauty of this paradise, along with the rich Fijian and Indian cultures, as well as the friendliness and hospitality of the native Fijians, is attracting wealthy people and tourists from all over the world. Christianity has played a significant role in shaping the nation's values, fostering kindness, unity, and a strong sense of community. Additionally, Fiji’s global recognition has been boosted by its world-class rugby teams and the internationally renowned Fiji Water brand. These factors, combined with the country’s cultural richness, enhance the tourism experience, ultimately strengthening the economy by supporting local businesses and industries.",10
WwM11PNX94M,UChFZzHE8A1kShomKd76_WtA,2025-03-16T06:38:06Z,United kingdom 🇬🇧 British Fiji 🇫🇯,1
WwM11PNX94M,UChFZzHE8A1kShomKd76_WtA,2025-03-16T06:37:51Z,Indo Pacific Islands 🏝,0
WwM11PNX94M,UC8xGQP3JJZk0raP6F8Oqqdg,2025-03-15T05:08:48Z,Even though Nadi has the international airport it is not a city. It it still considered a town. There are only two cities in Fiji which are Suva and Lautoka.,6
WwM11PNX94M,UCUi-2KPPTQ67g7Kvp69fGUg,2025-03-14T05:33:11Z,Beautiful place! I love exploring the world too. Thanks for sharing this video! 🌍✨,4
WwM11PNX94M,UC1VaHAFTihcz1buPV2viGqg,2025-03-13T16:33:51Z,"Hello Fiji, thanks from western thailand",6
WwM11PNX94M,UCOSnodZXG15j6TD71Uc-sjw,2025-03-13T11:15:04Z,Where is Fiji actually,3
WwM11PNX94M,UCfmhERuOR4XoA0mX6cerQaQ,2025-03-13T03:15:30Z,"Thanks ❤
Next 👉 Christmas island
👉Andamman and nicobar 
👉 Lakshadweep",4
CKWTwexNYmc,UCYylX0oWPkdYP7PL3LUwYWA,2025-03-29T02:53:43Z,Mortimer is a delight— the camaraderie is part of the journey.,0
CKWTwexNYmc,UCkHPwDs3Ndy5rPdv9h1O0BA,2025-03-29T01:49:22Z,"""I can really taste the savings"" 😆",0
CKWTwexNYmc,UCmTp9uf-DQb90jolqDr4XNw,2025-03-29T01:42:04Z,Holy shit I didn't expect to see  Hooters outside the U.S. I live near the first one opened which is in the Tampa Bay are.  For some reason I didn't expect that.,0
CKWTwexNYmc,UCmTp9uf-DQb90jolqDr4XNw,2025-03-29T01:37:31Z,"""The arch of a lion's strike"" 😂😂 Bob is hilarious. I love them both, they are so quick whitted and clever.",3
CKWTwexNYmc,UCZEzozpqzvO6muk2O6AWIoA,2025-03-29T00:16:09Z,"""Not for the first time, I am preceded by the Beatles"" - Richard Ayoade
God that's relatable.
Also, that Stephanie.......",0
CKWTwexNYmc,UCghpEhgMNhUIrWhGGe_oZSA,2025-03-28T23:42:32Z,"Gee, I wonder why THIS is the video shared today LOL",0
CKWTwexNYmc,UCJmRhWJD6fOY6uAr17bFl-w,2025-03-28T22:08:52Z,"Nooooo!
Sexy beast Richard Ayoade was in my town for some hours and I missed him bc I never go to the touristy places.
Sigh.",2
CKWTwexNYmc,UCbgZRMI6Z5mQSk3uxrAiDzA,2025-03-28T19:56:00Z,It's so rare and delightful to see Richard Ayoade smile so much.,3
CKWTwexNYmc,UC_BgKSspoBnyyROaiJbVnNA,2025-03-28T19:05:49Z,I was WAITING for this one 🙌🏽🙌🏽🙌🏽,0
CKWTwexNYmc,UCCznqrVQsuAUPZ6dXRvlEWg,2025-03-28T18:36:58Z,Aw I would have loved to meet them. Glad they chose Hamburg to visit!,1
CKWTwexNYmc,UC7jUZuJsozOhu535xISDlhA,2025-03-28T17:43:25Z,Anyone looking for a definition of sarcasm should watch this show.,0
CKWTwexNYmc,UC-WCuZpE-KXYBOPEL_AjcLQ,2025-03-28T17:20:37Z,These two had one miserable time. 😂. But why would you visit Hamburg during that time of year ? Should have visited in the two weeks of summer we have.,1
CKWTwexNYmc,UC0ntR6RcWrLMYvLyEeL-5wg,2025-03-28T16:20:48Z,"Thumbs are for gripping, not for ripping.

Crazy, how in the US the last scene would get them arrested.",0
CKWTwexNYmc,UCetRJ6yz_fGmPuHX8VsmDPQ,2025-03-28T15:52:07Z,"From when is this episode? There have been no cars allowed in the old Elbtunnel since 2019 😄.
Oh, and btw. don't walk on the ""street"" down there, it's meant for bicycles.",1
CKWTwexNYmc,UCuZVRd-KKAp9X8EVLut8Eng,2025-03-28T15:36:55Z,I've watched this all before but after finishing LOL I needed to come back and enjoy their chemistry again.. they truly do enjoy making each other laugh and I love to watch it.,5
CKWTwexNYmc,UCNrvOdVLWDhPH-NsoquHU8g,2025-03-28T15:03:05Z,bob's sandwich was just on the table with no napkin lol,4
CKWTwexNYmc,UCBBQAxwFU49vB0VVcqzyI_Q,2025-03-28T14:51:18Z,"AlL tHe HaRd FoOdS ... Richard was on an absolute roll in the pub, and possibly tipsy 😂❤",0
CKWTwexNYmc,UC0JFnwnZ-G83fLnlgAdgbvQ,2025-03-28T14:39:54Z,18:25 FCK AFD 🥳,1
CKWTwexNYmc,UCY9Xp5lT8QzBIpBE3DMpkbw,2025-03-28T14:31:26Z,I don’t think I’ve ever seen Richard smile so much! He must love hanging out with Bob,16
CKWTwexNYmc,UCHy6LTgm5__hILIHm5KvMrA,2025-03-28T13:37:29Z,"You sure go to Germany a lot
How about 🇨🇦?",0
CKWTwexNYmc,UCbuNIWFk385BC4Gig5KTrHw,2025-03-28T12:42:52Z,Such a delight to see Bob! His and Richard's senses of humour work great together.,15
CKWTwexNYmc,UC_rTTGQZ00HoyADOlm7EFdA,2025-03-28T12:12:56Z,A new episode!!😊,3
CKWTwexNYmc,UC0LXCAphyVMCFQ9VIlaYJWw,2025-03-28T11:46:09Z,These two are delights. In diametrically opposite ways.,6
CKWTwexNYmc,UCY4lc_GrwGaHQvvxvcjv5Cg,2025-03-28T11:36:40Z,"No matter how good a show is, it's better with Bob Mortimer",35
CKWTwexNYmc,UCP74HuL8awt560cyfV1eCDQ,2025-03-28T10:37:50Z,I'll watch anything with Bob Mortimer!,17
CKWTwexNYmc,UCRYgPY3KSXRw7rnzAMpBqvw,2025-03-28T10:34:32Z,Thanks!,2
nZidgPNa7do,UCRZzKTgToEpxsk0V5CWmYbg,2025-03-28T16:04:38Z,These locations have such an incredible calming effect. I can already feel the peace just by watching them.,0
nZidgPNa7do,UC2T5z-kR5qqAwKE2D-4IajA,2025-03-28T16:04:36Z,The diversity of these landscapes is amazing. I’m excited to visit and experience these breathtaking destinations.,0
nZidgPNa7do,UCQ-oSEZqIE1pdF91h8ldegw,2025-03-28T16:04:35Z,The beauty of these places is truly beyond words. I feel so lucky to have seen these places through this video.,0
nZidgPNa7do,UCCEv1HRq1pYzZMuQ7mS0Nww,2025-03-28T16:04:34Z,Every place shown in this video is unique and beautiful in its own way.,0
nZidgPNa7do,UCt-PtI9x4rm7cFivei0PSsw,2025-03-28T16:04:33Z,Nature is incredible!,0
nZidgPNa7do,UCh7egXaU8pV8SbQaktf8ewA,2025-03-28T16:04:32Z,These stunning places make me want to experience everything the world has to offer.,0
nZidgPNa7do,UC6bDPcErYZa0RobLpzELJsw,2025-03-28T16:04:32Z,I feel so inspired by the beauty of these locations. Nature’s power to create such wonders is truly remarkable.,0
nZidgPNa7do,UCVEsiABH8pEEoNmK8Fek7Qw,2025-03-28T09:42:14Z,Watching this video gives me all the motivation I need to start my next adventure.,0
nZidgPNa7do,UChDjNiYiyFhxmYv_JGCUOPw,2025-03-28T09:42:11Z,These landscapes make me want to disconnect from technology and reconnect with nature. They’re so peaceful.,0
nZidgPNa7do,UCzw1ix2FBXnmmE95KLvZmHA,2025-03-28T09:42:11Z,"Every destination in this video is so different, but they all share the same breathtaking beauty. I need to explore them all.",0
nZidgPNa7do,UCL55bLFEfMA4lJtGJf3wFAg,2025-03-28T09:42:07Z,These places look like hidden gems. I can’t wait to visit and experience their untouched beauty.,0
nZidgPNa7do,UCo6pgYbKo4pXlKzEYB1PNlA,2025-03-28T09:42:06Z,Watching this video makes me realize that there’s so much more to discover in the world. The Earth is truly a masterpiece.,0
nZidgPNa7do,UCWYvdinm3ltPCDbLvmpfcWA,2025-03-28T00:58:56Z,I can already imagine how rejuvenating it must feel to visit these places. Nature truly has a way of healing.,0
nZidgPNa7do,UCervdluUtiATOezBnnU-PSQ,2025-03-28T00:58:55Z,"Watching this video makes me feel so small, in a good way. The world’s beauty is beyond imagination.",0
nZidgPNa7do,UCLsa8XQZfmaDGBA18N8tgRw,2025-03-28T00:58:55Z,These places are so breathtaking. I can’t wait to step into them and experience their serenity in real life.,0
nZidgPNa7do,UC8VyY3Fq81L0HJ4zEs146xQ,2025-03-28T00:58:52Z,These stunning locations make me want to escape the city and immerse myself in nature’s pure beauty.,0
nZidgPNa7do,UCEBsTV2p8yJPYk1Y41LX7_g,2025-03-28T00:58:52Z,Every scene in this video reminds me of the peacefulness that nature can provide. I’m already planning my next adventure!,0
nZidgPNa7do,UCV23xW33IKBpKwTKKLstZ9g,2025-03-28T00:58:51Z,Nature's power to create such stunning places is incredible. These destinations are truly works of art.,0
nZidgPNa7do,UCkptB4giqFu78GZ6hCKrPPw,2025-03-28T00:58:50Z,Watching this video has made me realize that there's no limit to the beauty this world has to offer. I can't wait to start exploring.,0
nZidgPNa7do,UCvlMNkRnMwLvZYqWghBSsyg,2025-03-28T00:58:50Z,These places are so peaceful and calming. I can only imagine how refreshing it must be to visit them.,0
nZidgPNa7do,UC6Wu8vsZazxRVmYJUa7DNGQ,2025-03-28T00:58:45Z,"Every time I watch this video, I discover new places I want to add to my travel bucket list. The world is full of hidden gems.",0
nZidgPNa7do,UCcIBIO5X1Ajo4tEGVfsR88w,2025-03-27T15:43:55Z,Watching this video makes me realize how much og!f the world’s beauty I haven’t experienced yet. Time to start plannin,0
nZidgPNa7do,UCpreEn5iDVjxRyrQpT9sXiw,2025-03-27T15:43:55Z,These destinations remind me that there’s so much more to see beyond the typical tourist attractions. I need to start traveling!,0
nZidgPNa7do,UCGTJ5hy6Htio1b7Jw6UI5iQ,2025-03-27T15:43:47Z,Every location here feels like a new world to explore. I can’t wait to step into these landscapes and witness their beauty.,0
nZidgPNa7do,UC_nmXNKVjAs__zWNuI64vQA,2025-03-27T15:43:46Z,Watching this has made me realize how much beauty exists in the most unexpected places. I’m ready to explore them.,0
nZidgPNa7do,UC0nFwOjroM7RYpwUP6aDWWw,2025-03-27T15:43:45Z,These places seem so peaceful and remote. I can’t wait to leave everything behind and visit these serene locations.,0
nZidgPNa7do,UC3cidUo6OErTcdqmtpHZbCA,2025-03-27T15:43:44Z,This video is proof that Earth is still full of hidden treasures waiting to be explored.,0
nZidgPNa7do,UCFfm6NprH0ghmCM4EXnVvfQ,2025-03-27T09:05:50Z,Watching this video has made me realize how little of the world I’ve actually explored. The Earth has so many wonders to offer!,0
nZidgPNa7do,UC-uqu0lHNzI0VbZbIWkxIRw,2025-03-27T09:05:47Z,"These places seem like they’re straight out of a dream. They look so peaceful, untouched, and absolutely stunning.",0
nZidgPNa7do,UChOvstjZwOuo3LL3PgiLvAQ,2025-03-27T09:05:45Z,These locations make me want to explore the world more and see nature’s masterpieces in person. I can’t wait to start my adventure!,0
nZidgPNa7do,UCkG-QOUWruvFyZIqgiqlVlw,2025-03-27T09:05:44Z,These landscapes are simply breathtaking. It’s hard to believe that such beauty exists in the world.,0
nZidgPNa7do,UCNyDTwFniCMIcp2RsSkTZJQ,2025-03-27T09:05:40Z,I never realized how many hidden gems are out there waiting to be discovered. This video has opened my eyes to so many possibilities!,0
nZidgPNa7do,UCeKOyRgFVG_8eUapSgknwMA,2025-03-27T01:04:06Z,"I can already picture myself exploring these destinations, taking in the views, and immersing myself in nature’s beauty.",0
nZidgPNa7do,UC7My4YpmRl-IS2rJLwrzIHA,2025-03-27T01:04:06Z,"Every scene in this video fills me with awe. Nature is the best artist, and these places prove it!",0
nZidgPNa7do,UC5iaEIwlTyr5ajAIJbbejtw,2025-03-27T01:04:04Z,The untouched beauty of these places is so captivating. I can’t wait to visit them and experience the peace they offer.,0
nZidgPNa7do,UC5pFrv-R8p2kYpLYI-Mdqjg,2025-03-27T01:04:03Z,These locations are perfect for anyone who wants to get away from it all and immerse themselves in nature.,0
nZidgPNa7do,UCYB6fc_bmvCMWyRNQCs9ObQ,2025-03-27T01:04:00Z,I’m so inspired by the beauty of these destinations. I need to start planning my travels and experience them for myself.,0
nZidgPNa7do,UCcSNvDxk8jg2N5l10uldtEw,2025-03-27T01:04:00Z,These landscapes are unlike anything I’ve ever seen before. Nature truly knows how to create masterpieces.,0
nZidgPNa7do,UCk-cFQd9nhP1WJ9dwfLvisg,2025-03-26T14:53:12Z,Watching this video has made me want to slow down and appreciate the beauty of the world more. There’s so much to see!,0
nZidgPNa7do,UC7k6e0XM3OQAGdhH-SVECnQ,2025-03-26T14:53:10Z,These destinations are proof that the world has so much more to offer than we could ever imagine. I’m so excited to start traveling!,0
nZidgPNa7do,UCSMntrGoxu1CkegankhL-HA,2025-03-26T14:53:01Z,These places look like they’ve been frozen in time. I can’t wait to explore them and feel the sense of timelessness for myself.,0
nZidgPNa7do,UCVCFWfLCTkoeyTIa-vkPlgw,2025-03-26T14:52:44Z,Each of these landscapes is like a living masterpiece. Nature truly creates wonders beyond our imagination.,0
nZidgPNa7do,UCINwyk3-XwuOPzLL0uH2S1A,2025-03-26T14:52:43Z,These locations are the definition of paradise. I can ady picture myself soaking in their beauty and peace.alre,0
nZidgPNa7do,UCnDJIkLPnljk3BwoZ90dC-g,2025-03-26T09:16:14Z,These natural wonders are so inspiring. They make me want to leave everything behind and immerse myself in the world’s beauty.,0
nZidgPNa7do,UClkR_ToP--Suw3l21bIVaWQ,2025-03-26T09:16:10Z,Watching this video has given me the travel inspiration I needed. There’s so much beauty to experience on this planet!,0
nZidgPNa7do,UCdllYyUy_RhF6YlpVIWpufA,2025-03-26T09:16:05Z,These places are like dream destinations. I can’t wait to be surrounded by their beauty and peace.,0
nZidgPNa7do,UCx-BwN7hKYl8xErJC7ZeWeA,2025-03-26T09:16:03Z,The way these landscapes are captured in this video is nothing short of breathtaking. I feel like I’m already there!,0
nZidgPNa7do,UC6DxLd3gMBc0yQVGlE4xWUQ,2025-03-26T09:16:00Z,I love how this video showcases both well-known and hidden destinations. It gives me so much more to add to my travel list!,0
nZidgPNa7do,UCg6iISnxdf8HGR_7TCmMSOg,2025-03-26T02:35:26Z,Watching this video makes me want to pack my bags and get lost in nature. These locations are pure bliss.,0
nZidgPNa7do,UCd4PuVtcdgeH8nczBgjFpwg,2025-03-26T02:35:25Z,These places are so captivating! They have a magic that can only be experienced in person.,0
nZidgPNa7do,UCn-gdJfWNStWCHtMfN749ew,2025-03-26T02:35:23Z,I’m so inspired by the diverse landscapes shown here. The world is filled with beauty waiting to be explored!,0
nZidgPNa7do,UCFe-ORZ85AsxT8lB5fE5w_w,2025-03-26T02:35:19Z,"These locations seem so peaceful, like they’re the perfect antidote to the stress of everyday life.",0
nZidgPNa7do,UChOvstjZwOuo3LL3PgiLvAQ,2025-03-26T02:35:17Z,The natural beauty of these places is truly humbling. Earth is full of wonders we can’t even begin to comprehend.,0
nZidgPNa7do,UChiGOhkkExlrKOfsOWEbrTQ,2025-03-25T13:30:58Z,This video is a reminder of how vast and varied the world’s beauty is. There’s always something new to discover.,0
nZidgPNa7do,UCrmdqjEXtFlPof7eLdElOmw,2025-03-25T13:30:51Z,"The magic of these places is so palpable, I can almost feel the peace they offer. They’re the perfect escape from everyday life.",0
nZidgPNa7do,UC1TrlxycKpZp_8VK5mrxPnA,2025-03-25T13:30:46Z,These destinations are perfect examples of the world’s raw beauty. I can’t wait to see them up close and experience their wonder.,0
nZidgPNa7do,UCQ5pTEXj5EQrncNiL9IEU5g,2025-03-25T13:30:38Z,The peaceful and serene vibe of these destinations makes me want to disconnect from everything and just immerse myself in nature.,0
nZidgPNa7do,UCSCnA6tnoPlMs323BtV7MzA,2025-03-25T13:30:36Z,Every one of these locations looks like a dream destination. I feel so inspired to explore them and see their beauty for myself.,0
nZidgPNa7do,UC-20E1ucWKxAbB0bP4BiylQ,2025-03-25T08:33:20Z,These places have an undeniable sense of peace and wonder. I can't wait to visit and experience them firsthand.,0
nZidgPNa7do,UChlt-eL9g9hTDSkyQxK4TGg,2025-03-25T08:33:19Z,Watching this video makes me feel like I’ve just been on a journey across the world. I want to experience these places for real.,0
nZidgPNa7do,UCqk9szkgCv9V7dKchaFwi_w,2025-03-25T08:33:16Z,These stunning destinations are proof that the world is full of beautiful places waiting to be discovered.,0
